Location,Year,Month,average_monthly_rainfall
Sydney,2011,July,9.103225806451611
Sydney,2011,June,3.1266666666666665
Sydney,2011,March,6.180645161290322
Sydney,2011,May,4.374193548387097
Sydney,2011,November,4.946666666666666
Sydney,2011,October,1.206451612903226
Sydney,2011,September,2.3866666666666667
Sydney,2012,April,4.940000000000001
Sydney,2012,August,0.6129032258064516
Sydney,2012,February,3.8275862068965516
Sydney,2012,January,4.477419354838711
Sydney,2012,July,1.8129032258064517
Sydney,2012,June,8.14
Sydney,2012,March,8.703225806451611
Sydney,2012,May,1.2000000000000004
Sydney,2012,November,1.7333333333333334
Sydney,2012,October,0.9483870967741936
Sydney,2012,September,0.7933333333333333
Sydney,2013,April,6.66
Sydney,2013,August,0.4774193548387098
Sydney,2013,December,1
Sydney,2013,January,4.445161290322582
Sydney,2013,July,1.0516129032258064
Sydney,2013,June,10.546666666666667
Sydney,2013,March,2.1161290322580637
Sydney,2013,May,3.5548387096774188
Sydney,2013,November,6.426666666666668
Sydney,2013,October,1.3612903225806454
Sydney,2013,September,1.1933333333333334
Sydney,2014,April,4.033333333333333
Sydney,2014,August,6.941935483870968
Sydney,2014,December,3.806451612903226
Sydney,2014,February,2.0785714285714283
Sydney,2014,January,0.561290322580645
Sydney,2014,July,0.529032258064516
Sydney,2014,June,2.266666666666667
Sydney,2014,March,3.309677419354839
Sydney,2014,May,0.8838709677419356
Sydney,2014,November,0.5925925925925926
Sydney,2014,October,2.793548387096774
Sydney,2014,September,1.737931034482758
Sydney,2015,April,12.226666666666668
Sydney,2015,August,2.316129032258065
Sydney,2015,December,3.116129032258064
Sydney,2015,February,2.107142857142857
Sydney,2015,January,5.348387096774193
Sydney,2015,July,1.5161290322580645
Sydney,2015,June,3.6866666666666665
Sydney,2015,March,2.103225806451613
Sydney,2015,May,3.541935483870968
Sydney,2015,November,4.086666666666668
Sydney,2015,October,1.3870967741935485
Sydney,2015,September,2.666666666666666
Sydney,2016,April,5.166666666666666
Sydney,2016,August,4.883870967741935
Sydney,2016,December,2.0967741935483866
Sydney,2016,February,0.8896551724137932
Sydney,2016,January,8.058064516129033
Sydney,2016,July,3.374193548387096
Sydney,2016,June,10.166666666666666
Sydney,2016,March,6.232258064516128
Sydney,2016,May,0.232258064516129
Sydney,2016,November,0.9066666666666668
Sydney,2016,October,1.0129032258064514
Sydney,2016,September,2.333333333333333
Sydney,2017,April,2.7533333333333334
Sydney,2017,February,7.328571428571428
Sydney,2017,January,1.5612903225806452
Sydney,2017,June,6.92
Sydney,2017,March,10.535483870967742
Sydney,2017,May,0.967741935483871
SydneyAirport,2009,April,6.1066666666666665
SydneyAirport,2009,August,0.20645161290322578
SydneyAirport,2009,December,1.9290322580645158
SydneyAirport,2009,February,3.742857142857143
SydneyAirport,2009,January,0.6129032258064515
SydneyAirport,2009,July,1.8516129032258066
SydneyAirport,2009,June,2.6399999999999997
SydneyAirport,2009,March,1.6774193548387097
SydneyAirport,2009,May,4.290322580645162
SydneyAirport,2009,November,0.8466666666666666
SydneyAirport,2009,October,4.329032258064516
SydneyAirport,2009,September,0.7533333333333333
SydneyAirport,2010,April,1.2399999999999998
SydneyAirport,2010,August,0.832258064516129
SydneyAirport,2010,December,3.4064516129032256
SydneyAirport,2010,February,5.6
SydneyAirport,2010,January,0.8516129032258064
SydneyAirport,2010,July,2.574193548387097
SydneyAirport,2010,June,3.473333333333333
SydneyAirport,2010,March,1.3677419354838711
SydneyAirport,2010,May,5.909677419354839
SydneyAirport,2010,November,5.220000000000001
SydneyAirport,2010,October,2.8
SydneyAirport,2010,September,1.1800000000000002
SydneyAirport,2011,August,1.3161290322580643
SydneyAirport,2011,December,3.6580645161290324
SydneyAirport,2011,February,0.5142857142857143
SydneyAirport,2011,January,1.232258064516129
SydneyAirport,2011,July,8.07741935483871
SydneyAirport,2011,June,1.6
SydneyAirport,2011,March,5.9161290322580635
SydneyAirport,2011,May,3.1354838709677426
SydneyAirport,2011,November,5.06
SydneyAirport,2011,October,1.535483870967742
SydneyAirport,2011,September,1.8399999999999996
SydneyAirport,2012,April,4.033333333333334
SydneyAirport,2012,August,0.4064516129032259
SydneyAirport,2012,February,4.758620689655172
SydneyAirport,2012,January,3.5677419354838715
SydneyAirport,2012,July,1.7225806451612902
SydneyAirport,2012,June,6.6066666666666665
SydneyAirport,2012,March,6.432258064516128
SydneyAirport,2012,May,0.9419354838709679
SydneyAirport,2012,November,1.3266666666666667
SydneyAirport,2012,October,0.7548387096774195
SydneyAirport,2012,September,0.6666666666666666
SydneyAirport,2013,April,5.366666666666666
SydneyAirport,2013,August,0.5032258064516129
SydneyAirport,2013,December,1.864516129032258
SydneyAirport,2013,January,4.741935483870968
SydneyAirport,2013,July,1.0451612903225809
SydneyAirport,2013,June,10.186666666666666
SydneyAirport,2013,March,1.8516129032258066
SydneyAirport,2013,May,2.0064516129032253
SydneyAirport,2013,November,6.04
SydneyAirport,2013,October,0.5290322580645161
SydneyAirport,2013,September,2.326666666666666
SydneyAirport,2014,April,2.42
SydneyAirport,2014,August,8.270967741935484
SydneyAirport,2014,December,3.845161290322581
SydneyAirport,2014,February,2.071428571428571
SydneyAirport,2014,January,0.38064516129032255
SydneyAirport,2014,July,0.3870967741935484
SydneyAirport,2014,June,3.6800000000000006
SydneyAirport,2014,March,4.948387096774193
SydneyAirport,2014,May,0.6322580645161289
SydneyAirport,2014,November,0.45333333333333337
SydneyAirport,2014,October,4.006451612903225
SydneyAirport,2014,September,1.393333333333333
SydneyAirport,2015,April,11.453333333333333
SydneyAirport,2015,August,1.935483870967741
SydneyAirport,2015,December,2.1677419354838707
SydneyAirport,2015,February,1.7142857142857144
SydneyAirport,2015,January,3.870967741935484
SydneyAirport,2015,July,1.5612903225806452
SydneyAirport,2015,June,3.16
SydneyAirport,2015,March,1.7032258064516128
SydneyAirport,2015,May,2.8967741935483864
SydneyAirport,2015,November,2.9034482758620697
SydneyAirport,2015,October,0.9483870967741935
SydneyAirport,2015,September,2.2399999999999998
SydneyAirport,2016,April,2.7
SydneyAirport,2016,August,4.2387096774193544
SydneyAirport,2016,December,1.8838709677419356
SydneyAirport,2016,February,1.393103448275862
SydneyAirport,2016,January,8.47741935483871
SydneyAirport,2016,July,3.6838709677419357
SydneyAirport,2016,June,9.313333333333333
SydneyAirport,2016,March,5.025806451612904
SydneyAirport,2016,May,0.4322580645161289
SydneyAirport,2016,November,0.8933333333333334
SydneyAirport,2016,October,1.103225806451613
SydneyAirport,2016,September,2.2600000000000002
SydneyAirport,2017,April,3.146666666666666
SydneyAirport,2017,February,5.642857142857142
SydneyAirport,2017,January,1.5612903225806452
SydneyAirport,2017,June,4.255999999999999
SydneyAirport,2017,March,8.292857142857143
SydneyAirport,2017,May,1.0258064516129033
Townsville,2008,December,5.767741935483872
Townsville,2009,April,1.7133333333333334
Townsville,2009,August,0
Townsville,2009,December,8.664516129032261
Townsville,2009,February,34.31428571428572
Townsville,2009,January,21.09032258064516
Townsville,2009,July,0.0064516129032258064
Townsville,2009,June,0.013333333333333343
Townsville,2009,March,0.6064516129032258
Townsville,2009,May,0.20645161290322578
Townsville,2009,November,0.7999999999999999
Townsville,2009,October,0.03870967741935485
Townsville,2009,September,0.12666666666666665
Townsville,2010,April,1.1800000000000002
Townsville,2010,August,1.7483870967741932
Townsville,2010,December,13.096774193548386
Townsville,2010,February,14.335714285714284
Townsville,2010,January,17.52258064516129
Townsville,2010,July,0.05806451612903223
Townsville,2010,June,0.7533333333333331
Townsville,2010,March,7.051612903225807
Townsville,2010,May,0.0064516129032258064
Townsville,2010,November,6.233333333333333
Townsville,2010,October,1.664516129032258
Townsville,2010,September,2.8133333333333335
Townsville,2011,August,0
Townsville,2011,December,5.812903225806452
Townsville,2011,February,12.37037037037037
Townsville,2011,January,5.7612903225806456
Townsville,2011,July,0.032258064516129045
Townsville,2011,June,0.5266666666666667
Townsville,2011,March,21.129032258064516
Townsville,2011,May,0.7548387096774195
Townsville,2011,November,0.6133333333333333
Townsville,2011,October,0.5096774193548386
Townsville,2011,September,0
Townsville,2012,April,0.5533333333333336
Townsville,2012,August,0.04516129032258064
Townsville,2012,February,8.572413793103447
Townsville,2012,January,8.587096774193547
Townsville,2012,July,3.4064516129032256
Townsville,2012,June,0.9333333333333331
Townsville,2012,March,17.941935483870967
Townsville,2012,May,2.245161290322581
Townsville,2012,November,0.26000000000000006
Townsville,2012,October,0.00645161290322581
Townsville,2012,September,0
Townsville,2013,April,1.6266666666666671
Townsville,2013,August,0.006451612903225809
Townsville,2013,December,0.3032258064516129
Townsville,2013,January,9.225806451612904
Townsville,2013,July,0.12903225806451615
Townsville,2013,June,0.039999999999999994
Townsville,2013,March,3.3741935483870966
Townsville,2013,May,0.9354838709677419
Townsville,2013,November,4.633333333333331
Townsville,2013,October,0.28387096774193554
Townsville,2013,September,0.019999999999999997
Townsville,2014,April,7.14
Townsville,2014,August,1.5999999999999999
Townsville,2014,December,1.3677419354838711
Townsville,2014,February,13.457142857142857
Townsville,2014,January,2.496774193548387
Townsville,2014,July,0.18709677419354842
Townsville,2014,June,1.8733333333333329
Townsville,2014,March,5.619354838709677
Townsville,2014,May,0.3290322580645161
Townsville,2014,November,0.7533333333333332
Townsville,2014,October,0.07741935483870968
Townsville,2014,September,0.18
Townsville,2015,April,0.48666666666666664
Townsville,2015,August,0.1032258064516129
Townsville,2015,December,3.5677419354838706
Townsville,2015,February,1.1357142857142857
Townsville,2015,January,5.967741935483871
Townsville,2015,July,0.006451612903225809
Townsville,2015,June,0.5133333333333333
Townsville,2015,March,0.16774193548387092
Townsville,2015,May,0.03225806451612905
Townsville,2015,November,0.8666666666666667
Townsville,2015,October,0.12903225806451615
Townsville,2015,September,0.01999999999999999
Townsville,2016,April,0.6999999999999998
Townsville,2016,August,0.6774193548387096
Townsville,2016,December,1.0689655172413792
Townsville,2016,February,3.262068965517241
Townsville,2016,January,2.470967741935484
Townsville,2016,July,1.7161290322580647
Townsville,2016,June,1.9666666666666668
Townsville,2016,March,18
Townsville,2016,May,0.012903225806451615
Townsville,2016,November,0.36666666666666675
Townsville,2016,October,0.26451612903225796
Townsville,2016,September,0.6000000000000001
Townsville,2017,April,0.6866666666666666
Townsville,2017,February,4.9714285714285715
Townsville,2017,January,5.473333333333334
Townsville,2017,June,0.024999999999999998
Townsville,2017,March,5.533333333333334
Townsville,2017,May,5.3677419354838705
Tuggeranong,2008,December,3.393548387096774
Tuggeranong,2009,April,3.2866666666666666
Tuggeranong,2009,August,1.0258064516129033
Tuggeranong,2009,December,3.2799999999999994
Tuggeranong,2009,February,0.14285714285714288
Tuggeranong,2009,January,1.9032258064516132
Tuggeranong,2009,July,1.0774193548387094
Tuggeranong,2009,June,0.9793103448275862
Tuggeranong,2009,March,0.2774193548387097
Tuggeranong,2009,May,0.16129032258064516
Tuggeranong,2009,November,0.4266666666666667
Tuggeranong,2009,October,2.4258064516129036
Tuggeranong,2009,September,2.1866666666666665
Tuggeranong,2010,April,0.7133333333333335
Tuggeranong,2010,August,1.0153846153846156
Tuggeranong,2010,December,8.174193548387096
Tuggeranong,2010,February,6.775
Tuggeranong,2010,January,0.21290322580645163
Tuggeranong,2010,July,1.9214285714285715
Tuggeranong,2010,June,1.3846153846153848
Tuggeranong,2010,March,3.8896551724137924
Tuggeranong,2010,May,1.855172413793104
Tuggeranong,2010,November,4.933333333333334
Tuggeranong,2010,October,4.890322580645161
Tuggeranong,2010,September,3.4137931034482745
Tuggeranong,2011,August,2.0064516129032257
Tuggeranong,2011,December,4.535483870967742
Tuggeranong,2011,February,6.857142857142857
Tuggeranong,2011,January,2.2774193548387096
Tuggeranong,2011,July,1.2129032258064514
Tuggeranong,2011,June,0.36666666666666664
Tuggeranong,2011,March,2.52258064516129
Tuggeranong,2011,May,0.7935483870967743
Tuggeranong,2011,November,6.339999999999998
Tuggeranong,2011,October,1.3225806451612905
Tuggeranong,2011,September,1.3466666666666665
Tuggeranong,2012,April,1.5200000000000002
Tuggeranong,2012,August,0.8903225806451611
Tuggeranong,2012,February,5.2214285714285715
Tuggeranong,2012,January,2.8333333333333335
Tuggeranong,2012,July,1.4193548387096773
Tuggeranong,2012,June,1.4199999999999997
Tuggeranong,2012,March,8.69677419354839
Tuggeranong,2012,May,0.896774193548387
Tuggeranong,2012,November,1.3133333333333335
Tuggeranong,2012,October,1.8903225806451613
Tuggeranong,2012,September,1.3466666666666662
Tuggeranong,2013,April,0.5066666666666666
Tuggeranong,2013,August,0.9741935483870968
Tuggeranong,2013,December,0.5241379310344827
Tuggeranong,2013,January,2.838709677419356
Tuggeranong,2013,July,1.5548387096774192
Tuggeranong,2013,June,2.66
Tuggeranong,2013,March,0.7161290322580646
Tuggeranong,2013,May,0.40645161290322585
Tuggeranong,2013,November,2.7724137931034485
Tuggeranong,2013,October,0.38709677419354843
Tuggeranong,2013,September,3.5933333333333337
Tuggeranong,2014,April,3.7066666666666674
Tuggeranong,2014,August,0.8903225806451612
Tuggeranong,2014,December,2.858064516129032
Tuggeranong,2014,February,5.385714285714285
Tuggeranong,2014,January,0.4399999999999999
Tuggeranong,2014,July,0.6275862068965518
Tuggeranong,2014,June,2.793103448275862
Tuggeranong,2014,March,2.3161290322580643
Tuggeranong,2014,May,0.5935483870967742
Tuggeranong,2014,November,1.2413793103448274
Tuggeranong,2014,October,1.2266666666666668
Tuggeranong,2014,September,0.9733333333333334
Tuggeranong,2015,April,3.2266666666666666
Tuggeranong,2015,August,2.5548387096774197
Tuggeranong,2015,December,0.9935483870967742
Tuggeranong,2015,February,1.9714285714285715
Tuggeranong,2015,January,4.6645161290322585
Tuggeranong,2015,July,1.5935483870967742
Tuggeranong,2015,June,2.7799999999999994
Tuggeranong,2015,March,0.3933333333333332
Tuggeranong,2015,May,0.47741935483870956
Tuggeranong,2015,November,3.7933333333333326
Tuggeranong,2015,October,1.0129032258064516
Tuggeranong,2015,September,0.31999999999999995
Tuggeranong,2016,April,0.22758620689655173
Tuggeranong,2016,August,1.232258064516129
Tuggeranong,2016,December,3.012903225806452
Tuggeranong,2016,February,1.1214285714285717
Tuggeranong,2016,January,3.6133333333333333
Tuggeranong,2016,July,2.07741935483871
Tuggeranong,2016,June,6.133333333333334
Tuggeranong,2016,March,1.8133333333333332
Tuggeranong,2016,May,1.2000000000000002
Tuggeranong,2016,November,1.7799999999999998
Tuggeranong,2016,October,1.3931034482758617
Tuggeranong,2016,September,5.033333333333333
Tuggeranong,2017,April,1.0799999999999998
Tuggeranong,2017,February,0.8214285714285715
Tuggeranong,2017,January,0.3419354838709678
Tuggeranong,2017,June,0.056
Tuggeranong,2017,March,3.826666666666666
Tuggeranong,2017,May,1.9677419354838706
Uluru,2013,April,0
Uluru,2013,August,0
Uluru,2013,December,0.49032258064516127
Uluru,2013,July,0
Uluru,2013,June,0.5533333333333333
Uluru,2013,March,1.6333333333333337
Uluru,2013,May,1.5483870967741937
Uluru,2013,November,1.553333333333333
Uluru,2013,October,0
Uluru,2013,September,0.01999999999999999
Uluru,2014,April,4.28421052631579
Uluru,2014,August,0
Uluru,2014,December,1.5354838709677419
Uluru,2014,February,2.1333333333333337
Uluru,2014,January,1.225806451612903
Uluru,2014,July,0.10322580645161289
Uluru,2014,June,0
Uluru,2014,March,0
Uluru,2014,May,0.9454545454545454
Uluru,2014,November,0.3133333333333333
Uluru,2014,October,0
Uluru,2014,September,0
Uluru,2015,April,0.03999999999999999
Uluru,2015,August,0.04516129032258065
Uluru,2015,December,1.04
Uluru,2015,February,0.19285714285714278
Uluru,2015,January,0.8451612903225805
Uluru,2015,July,0.30666666666666664
Uluru,2015,June,0
Uluru,2015,March,0.00645161290322581
Uluru,2015,May,0.5032258064516127
Uluru,2015,November,0.027586206896551713
Uluru,2015,October,0.04516129032258065
Uluru,2015,September,0.019999999999999993
Uluru,2016,April,0.006666666666666671
Uluru,2016,August,0.9354838709677423
Uluru,2016,December,6.929032258064514
Uluru,2016,February,2.6999999999999993
Uluru,2016,January,0.07586206896551723
Uluru,2016,July,0.6903225806451615
Uluru,2016,June,2.5857142857142854
Uluru,2016,March,0.9354838709677419
Uluru,2016,May,2.406451612903226
Uluru,2016,November,0.046666666666666676
Uluru,2016,October,0.0645161290322581
Uluru,2016,September,0.52
Uluru,2017,April,1.926666666666667
Uluru,2017,February,0.7111111111111111
Uluru,2017,January,2.1548387096774193
Uluru,2017,June,0
Uluru,2017,March,0
Uluru,2017,May,0.012903225806451616
WaggaWagga,2009,April,1.0600000000000003
WaggaWagga,2009,August,1.064516129032258
WaggaWagga,2009,December,2.1419354838709683
WaggaWagga,2009,February,0.30714285714285716
WaggaWagga,2009,January,0.9290322580645161
WaggaWagga,2009,July,1.167741935483871
WaggaWagga,2009,June,1.5799999999999998
WaggaWagga,2009,March,0.4774193548387096
WaggaWagga,2009,May,0.26451612903225796
WaggaWagga,2009,November,0.9133333333333331
WaggaWagga,2009,October,0.832258064516129
WaggaWagga,2009,September,1.1066666666666667
WaggaWagga,2010,April,1.2466666666666668
WaggaWagga,2010,August,3.109677419354839
WaggaWagga,2010,December,4.870967741935482
WaggaWagga,2010,February,3.035714285714286
WaggaWagga,2010,January,0.22580645161290333
WaggaWagga,2010,July,2.4000000000000004
WaggaWagga,2010,June,1.2666666666666668
WaggaWagga,2010,March,5.677419354838711
WaggaWagga,2010,May,2.1999999999999997
WaggaWagga,2010,November,1.6866666666666663
WaggaWagga,2010,October,5.490322580645161
WaggaWagga,2010,September,2.1666666666666665
WaggaWagga,2011,August,1.5806451612903227
WaggaWagga,2011,December,2.2645161290322577
WaggaWagga,2011,February,6.685714285714286
WaggaWagga,2011,January,0.9161290322580645
WaggaWagga,2011,July,1.135483870967742
WaggaWagga,2011,June,0.78
WaggaWagga,2011,March,2.0580645161290323
WaggaWagga,2011,May,0.9999999999999999
WaggaWagga,2011,November,5.080000000000001
WaggaWagga,2011,October,0.6064516129032258
WaggaWagga,2011,September,1.34
WaggaWagga,2012,April,0.26
WaggaWagga,2012,August,1.2129032258064516
WaggaWagga,2012,February,1.648275862068966
WaggaWagga,2012,January,2.5096774193548392
WaggaWagga,2012,July,1.438709677419355
WaggaWagga,2012,June,0.9866666666666668
WaggaWagga,2012,March,6.896774193548384
WaggaWagga,2012,May,1.606451612903226
WaggaWagga,2012,November,2.0066666666666664
WaggaWagga,2012,October,0.9870967741935485
WaggaWagga,2012,September,0.19333333333333333
WaggaWagga,2013,April,0.23999999999999994
WaggaWagga,2013,August,1.5354838709677419
WaggaWagga,2013,December,0.6903225806451614
WaggaWagga,2013,January,0.41935483870967744
WaggaWagga,2013,July,1.167741935483871
WaggaWagga,2013,June,3.246666666666666
WaggaWagga,2013,March,1.1741935483870964
WaggaWagga,2013,May,1.7806451612903225
WaggaWagga,2013,November,0.18666666666666668
WaggaWagga,2013,October,0.4064516129032259
WaggaWagga,2013,September,1.1266666666666665
WaggaWagga,2014,April,2.1133333333333333
WaggaWagga,2014,August,0.31612903225806444
WaggaWagga,2014,December,0.8967741935483873
WaggaWagga,2014,February,1.5071428571428571
WaggaWagga,2014,January,0.606451612903226
WaggaWagga,2014,July,0.8193548387096774
WaggaWagga,2014,June,2.9199999999999995
WaggaWagga,2014,March,1.9870967741935484
WaggaWagga,2014,May,1.2516129032258065
WaggaWagga,2014,November,1.5200000000000002
WaggaWagga,2014,October,0.658064516129032
WaggaWagga,2014,September,1.2266666666666666
WaggaWagga,2015,April,1.926666666666667
WaggaWagga,2015,August,2.8838709677419354
WaggaWagga,2015,December,1.2129032258064518
WaggaWagga,2015,February,0.4857142857142857
WaggaWagga,2015,January,3.0193548387096776
WaggaWagga,2015,July,2.232258064516129
WaggaWagga,2015,June,3.3333333333333335
WaggaWagga,2015,March,0.05806451612903226
WaggaWagga,2015,May,0.8193548387096774
WaggaWagga,2015,November,4.053333333333333
WaggaWagga,2015,October,0.5548387096774194
WaggaWagga,2015,September,0.6933333333333332
WaggaWagga,2016,April,0.36
WaggaWagga,2016,August,1.896774193548387
WaggaWagga,2016,December,1.6230769230769233
WaggaWagga,2016,February,0.5586206896551729
WaggaWagga,2016,January,1.7806451612903225
WaggaWagga,2016,July,2.9870967741935486
WaggaWagga,2016,June,2.82
WaggaWagga,2016,March,1.0774193548387097
WaggaWagga,2016,May,3.6866666666666665
WaggaWagga,2016,November,0.9615384615384616
WaggaWagga,2016,October,2.0645161290322585
WaggaWagga,2016,September,5.7
WaggaWagga,2017,April,1.2461538461538464
WaggaWagga,2017,February,0.8181818181818181
WaggaWagga,2017,January,1.1119999999999999
WaggaWagga,2017,June,0.112
WaggaWagga,2017,March,1.6
WaggaWagga,2017,May,0.748148148148148
Walpole,2009,April,0.3066666666666667
Walpole,2009,August,5.193548387096774
Walpole,2009,December,0.12903225806451613
Walpole,2009,February,0.9555555555555555
Walpole,2009,January,0.20645161290322578
Walpole,2009,July,6.361290322580645
Walpole,2009,June,8.886666666666667
Walpole,2009,March,1.0258064516129033
Walpole,2009,May,3.3677419354838714
Walpole,2009,November,2.0933333333333333
Walpole,2009,October,1.2903225806451613
Walpole,2009,September,4.2625
Walpole,2010,April,0.9333333333333333
Walpole,2010,August,2.6838709677419357
Walpole,2010,December,1.5870967741935484
Walpole,2010,February,0.27857142857142864
Walpole,2010,January,0.47741935483870956
Walpole,2010,July,5.329032258064516
Walpole,2010,June,4.185714285714286
Walpole,2010,March,0.7096774193548387
Walpole,2010,May,2.8000000000000003
Walpole,2010,November,1.2466666666666666
Walpole,2010,October,1.5806451612903227
Walpole,2010,September,2.0066666666666664
Walpole,2011,August,4.219047619047619
Walpole,2011,December,1.806451612903226
Walpole,2011,February,1.5928571428571427
Walpole,2011,January,3.470967741935485
Walpole,2011,July,6.6571428571428575
Walpole,2011,June,5.066666666666666
Walpole,2011,March,0.3096774193548387
Walpole,2011,May,4.380952380952381
Walpole,2011,November,2.7034482758620686
Walpole,2011,October,4.316129032258065
Walpole,2011,September,3.9066666666666667
Walpole,2012,April,2.62
Walpole,2012,August,0
Walpole,2012,February,0.5862068965517241
Walpole,2012,January,0.4387096774193549
Walpole,2012,July,4.147826086956522
Walpole,2012,June,9.113333333333333
Walpole,2012,March,0.14193548387096777
Walpole,2012,May,4.116129032258065
Walpole,2012,November,2.9466666666666668
Walpole,2012,October,2.3
Walpole,2012,September,0
Walpole,2013,April,1.6333333333333335
Walpole,2013,August,8.309677419354838
Walpole,2013,December,0.7741935483870968
Walpole,2013,January,0.6064516129032258
Walpole,2013,July,5.032258064516129
Walpole,2013,June,4.237037037037037
Walpole,2013,March,1.4933333333333334
Walpole,2013,May,9.022222222222222
Walpole,2013,November,1.8758620689655172
Walpole,2013,October,1.9032258064516128
Walpole,2013,September,8.73793103448276
Walpole,2014,April,1.6199999999999997
Walpole,2014,August,3.0516129032258057
Walpole,2014,December,0.7935483870967741
Walpole,2014,February,0.5357142857142856
Walpole,2014,January,0.432258064516129
Walpole,2014,July,6.2
Walpole,2014,June,3.7733333333333334
Walpole,2014,March,0.8322580645161289
Walpole,2014,May,4.174193548387096
Walpole,2014,November,1.7642857142857142
Walpole,2014,October,2.6827586206896554
Walpole,2014,September,4.0928571428571425
Walpole,2015,April,3.5999999999999996
Walpole,2015,August,4.812903225806451
Walpole,2015,December,1.72
Walpole,2015,February,0.42962962962962964
Walpole,2015,January,0.22
Walpole,2015,July,5.026666666666667
Walpole,2015,June,4.42
Walpole,2015,March,1.3793103448275863
Walpole,2015,May,3.4193548387096775
Walpole,2015,November,0.9517241379310345
Walpole,2015,October,2.533333333333333
Walpole,2015,September,2.8214285714285716
Walpole,2016,April,4.648275862068966
Walpole,2016,August,6.253333333333333
Walpole,2016,December,1.703225806451613
Walpole,2016,February,1.4275862068965517
Walpole,2016,January,3.1999999999999997
Walpole,2016,July,6.4799999999999995
Walpole,2016,June,5.362962962962963
Walpole,2016,March,1.1133333333333335
Walpole,2016,May,4.870967741935484
Walpole,2016,November,0.9037037037037039
Walpole,2016,October,2.986666666666667
Walpole,2016,September,4.924137931034482
Walpole,2017,April,0.9333333333333332
Walpole,2017,February,1.6
Walpole,2017,January,0.42
Walpole,2017,June,3.4916666666666667
Walpole,2017,March,3.1310344827586207
Walpole,2017,May,3.7354838709677423
Watsonia,2009,April,2.12
Watsonia,2009,August,1.4709677419354839
Watsonia,2009,December,1.4516129032258065
Watsonia,2009,February,0.1285714285714286
Watsonia,2009,January,0.02580645161290324
Watsonia,2009,July,1.6258064516129032
Watsonia,2009,June,2.0733333333333333
Watsonia,2009,March,2.2
Watsonia,2009,May,0.48387096774193544
Watsonia,2009,November,3.913333333333334
Watsonia,2009,October,0.8774193548387099
Watsonia,2009,September,3.6
Watsonia,2010,April,1.2733333333333332
Watsonia,2010,August,2.7096774193548385
Watsonia,2010,December,3.6399999999999997
Watsonia,2010,February,1.2000000000000002
Watsonia,2010,January,2.3161290322580643
Watsonia,2010,July,1.3290322580645162
Watsonia,2010,June,2.6533333333333333
Watsonia,2010,March,2.2580645161290325
Watsonia,2010,May,1.4516129032258065
Watsonia,2010,November,3.6866666666666665
Watsonia,2010,October,4.793548387096774
Watsonia,2010,September,1.7466666666666668
Watsonia,2011,August,0.9096774193548387
Watsonia,2011,December,3.509677419354839
Watsonia,2011,February,4.928571428571428
Watsonia,2011,January,3.5096774193548397
Watsonia,2011,July,1.8064516129032258
Watsonia,2011,June,1.5399999999999998
Watsonia,2011,March,2.2
Watsonia,2011,May,2.3548387096774195
Watsonia,2011,November,5.433333333333333
Watsonia,2011,October,2.6516129032258062
Watsonia,2011,September,2.7533333333333334
Watsonia,2012,April,1.9799999999999998
Watsonia,2012,August,1.961290322580645
Watsonia,2012,February,2.1586206896551725
Watsonia,2012,January,1.4193548387096775
Watsonia,2012,July,2.225806451612903
Watsonia,2012,June,1.9133333333333333
Watsonia,2012,March,2.1741935483870964
Watsonia,2012,May,2.4000000000000004
Watsonia,2012,November,1.2799999999999998
Watsonia,2012,October,1.0451612903225809
Watsonia,2012,September,1.2266666666666666
Watsonia,2013,April,0.7133333333333334
Watsonia,2013,August,1.5806451612903227
Watsonia,2013,December,1.4451612903225808
Watsonia,2013,January,0.13548387096774192
Watsonia,2013,July,1.6064516129032258
Watsonia,2013,June,4.306666666666668
Watsonia,2013,March,1.567741935483871
Watsonia,2013,May,1.2516129032258063
Watsonia,2013,November,1.8399999999999999
Watsonia,2013,October,2.141935483870968
Watsonia,2013,September,2.5333333333333337
Watsonia,2014,April,2.7266666666666666
Watsonia,2014,August,1.1354838709677422
Watsonia,2014,December,1.1741935483870969
Watsonia,2014,February,0.6071428571428572
Watsonia,2014,January,0.46451612903225803
Watsonia,2014,July,0.9161290322580646
Watsonia,2014,June,1.6666666666666665
Watsonia,2014,March,0.6645161290322582
Watsonia,2014,May,1.7483870967741935
Watsonia,2014,November,1.9
Watsonia,2014,October,1.2
Watsonia,2014,September,1.6533333333333333
Watsonia,2015,April,1.4666666666666666
Watsonia,2015,August,1.4838709677419355
Watsonia,2015,December,1.3741935483870964
Watsonia,2015,February,1.5642857142857145
Watsonia,2015,January,0.993548387096774
Watsonia,2015,July,2.266666666666667
Watsonia,2015,June,1.1733333333333331
Watsonia,2015,March,0.9225806451612906
Watsonia,2015,May,1.5032258064516129
Watsonia,2015,November,1.2000000000000002
Watsonia,2015,October,0.6129032258064516
Watsonia,2015,September,1.12
Watsonia,2016,April,1.7000000000000002
Watsonia,2016,August,1.7806451612903225
Watsonia,2016,December,3.5586206896551724
Watsonia,2016,February,0.3241379310344828
Watsonia,2016,January,1.3172413793103446
Watsonia,2016,July,2.0516129032258066
Watsonia,2016,June,2.393333333333333
Watsonia,2016,March,0.8903225806451612
Watsonia,2016,May,1.7225806451612904
Watsonia,2016,November,2.033333333333333
Watsonia,2016,October,3.0533333333333332
